age;duration;campaign;pdays;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;job;marital;education;default;housing;loan;contact;month;day_of_week;previous;poutcome;y
54;136;3;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;1
37;286;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
29;119;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;telephone;aug;thu;0;nonexistent;1
38;109;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
54;86;3;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;no;yes;no;cellular;aug;thu;0;nonexistent;1
32;211;4;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
36;126;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
53;314;2;999;1.4;93.444;-36.1;4.964;5228.1;entrepreneur;married;university.degree;unknown;no;yes;cellular;aug;thu;0;nonexistent;1
54;253;5;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;no;no;no;cellular;aug;thu;0;nonexistent;1
32;390;3;999;1.4;93.444;-36.1;4.964;5228.1;unknown;married;basic.9y;no;no;no;cellular;aug;thu;0;nonexistent;1
54;204;4;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;1
36;45;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
54;109;2;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;no;yes;no;cellular;aug;thu;0;nonexistent;1
48;127;3;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;professional.course;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
32;76;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
35;1579;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;unknown;unknown;cellular;aug;thu;0;nonexistent;2
58;96;3;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
32;1871;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
38;92;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;divorced;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
38;125;3;999;1.4;93.444;-36.1;4.963;5228.1;technician;divorced;university.degree;unknown;no;no;cellular;aug;mon;0;nonexistent;1
30;618;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;2
33;90;3;999;1.4;93.444;-36.1;4.963;5228.1;unemployed;divorced;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
35;773;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;2
50;762;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;university.degree;no;unknown;unknown;cellular;aug;mon;0;nonexistent;2
35;139;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;divorced;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
45;671;2;999;1.4;93.444;-36.1;4.963;5228.1;services;married;basic.6y;no;yes;no;cellular;aug;mon;0;nonexistent;2
31;181;5;999;1.4;93.444;-36.1;4.963;5228.1;management;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
33;54;3;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
33;59;7;999;1.4;93.444;-36.1;4.963;5228.1;entrepreneur;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
34;299;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
32;92;5;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
33;73;4;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;unknown;unknown;cellular;aug;mon;0;nonexistent;1
30;638;4;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;high.school;no;no;no;cellular;aug;mon;0;nonexistent;2
35;594;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;2
41;105;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
54;180;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;divorced;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
38;140;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;divorced;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
46;458;2;999;1.4;93.444;-36.1;4.963;5228.1;services;married;unknown;unknown;no;no;cellular;aug;mon;0;nonexistent;1
53;195;2;999;1.4;93.444;-36.1;4.963;5228.1;blue-collar;married;basic.9y;no;yes;no;cellular;aug;mon;0;nonexistent;1
29;87;3;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;high.school;no;yes;no;cellular;aug;mon;0;nonexistent;1
33;197;4;999;1.4;93.444;-36.1;4.963;5228.1;unemployed;divorced;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
41;203;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
30;131;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;university.degree;unknown;no;no;cellular;aug;mon;0;nonexistent;1
32;251;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
56;68;2;999;1.4;93.444;-36.1;4.963;5228.1;retired;married;basic.6y;no;no;no;cellular;aug;mon;0;nonexistent;1
30;109;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
39;114;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
32;124;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;yes;cellular;aug;mon;0;nonexistent;1
30;105;3;999;1.4;93.444;-36.1;4.963;5228.1;housemaid;married;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
40;108;3;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
59;113;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
49;161;4;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;basic.9y;no;yes;no;cellular;aug;mon;0;nonexistent;1
36;233;7;999;1.4;93.444;-36.1;4.963;5228.1;self-employed;married;basic.6y;unknown;no;no;cellular;aug;mon;0;nonexistent;1
35;882;4;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;yes;cellular;aug;mon;0;nonexistent;2
48;115;5;999;1.4;93.444;-36.1;4.963;5228.1;services;married;high.school;no;no;no;cellular;aug;mon;0;nonexistent;1
41;341;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
31;145;5;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
29;26;9;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;high.school;no;no;no;cellular;aug;mon;0;nonexistent;1
47;151;9;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
52;85;2;999;1.4;93.444;-36.1;4.963;5228.1;housemaid;married;basic.4y;unknown;yes;yes;cellular;aug;mon;0;nonexistent;1
30;313;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;unknown;no;no;cellular;aug;mon;0;nonexistent;1
31;230;4;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
45;157;3;999;1.4;93.444;-36.1;4.963;5228.1;services;married;basic.6y;no;yes;yes;cellular;aug;mon;0;nonexistent;1
37;393;3;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
32;111;4;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;high.school;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
30;84;9;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;unknown;yes;yes;cellular;aug;mon;0;nonexistent;1
32;51;6;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;university.degree;no;no;no;telephone;aug;mon;0;nonexistent;1
48;528;3;999;1.4;93.444;-36.1;4.963;5228.1;blue-collar;married;unknown;no;no;no;cellular;aug;mon;0;nonexistent;2
46;73;3;999;1.4;93.444;-36.1;4.963;5228.1;services;married;unknown;unknown;unknown;unknown;cellular;aug;mon;0;nonexistent;1
32;71;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;yes;cellular;aug;mon;0;nonexistent;1
50;70;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
30;146;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
46;151;5;999;1.4;93.444;-36.1;4.963;5228.1;services;married;unknown;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
47;74;2;999;1.4;93.444;-36.1;4.963;5228.1;blue-collar;married;basic.4y;unknown;no;no;cellular;aug;mon;0;nonexistent;1
33;266;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
34;452;2;999;1.4;93.444;-36.1;4.963;5228.1;unemployed;married;university.degree;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
34;347;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
30;114;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
31;34;11;999;1.4;93.444;-36.1;4.963;5228.1;management;married;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
41;113;2;999;1.4;93.444;-36.1;4.963;5228.1;self-employed;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
33;122;4;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
48;48;5;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;high.school;no;yes;no;cellular;aug;mon;0;nonexistent;1
54;80;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;divorced;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
31;104;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
47;94;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;no;yes;cellular;aug;mon;0;nonexistent;1
35;70;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
43;121;5;999;1.4;93.444;-36.1;4.963;5228.1;management;married;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
33;145;3;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
32;61;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
31;143;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
38;172;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;divorced;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
33;71;3;999;1.4;93.444;-36.1;4.963;5228.1;management;married;high.school;unknown;yes;no;telephone;aug;mon;0;nonexistent;1
35;45;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;unknown;no;no;cellular;aug;mon;0;nonexistent;1
36;91;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;high.school;no;no;no;cellular;aug;mon;0;nonexistent;1
31;513;4;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
31;92;3;999;1.4;93.444;-36.1;4.963;5228.1;management;married;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
37;89;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
30;96;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
38;115;2;999;1.4;93.444;-36.1;4.963;5228.1;entrepreneur;single;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
46;121;2;999;1.4;93.444;-36.1;4.963;5228.1;blue-collar;married;basic.6y;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
49;119;4;999;1.4;93.444;-36.1;4.963;5228.1;unemployed;married;high.school;no;yes;no;cellular;aug;mon;0;nonexistent;1
33;176;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
36;507;5;999;1.4;93.444;-36.1;4.963;5228.1;self-employed;married;high.school;unknown;no;no;cellular;aug;mon;0;nonexistent;1
41;69;3;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;high.school;no;no;no;cellular;aug;mon;0;nonexistent;1
32;98;3;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;high.school;unknown;no;no;cellular;aug;mon;0;nonexistent;1
39;195;2;999;1.4;93.444;-36.1;4.963;5228.1;services;married;high.school;unknown;no;no;cellular;aug;mon;0;nonexistent;1
45;104;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;divorced;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
32;515;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
36;86;4;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;unknown;no;no;cellular;aug;mon;0;nonexistent;1
38;40;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
35;100;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;yes;yes;cellular;aug;mon;0;nonexistent;1
34;27;12;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;unknown;no;yes;cellular;aug;mon;0;nonexistent;1
33;97;3;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
50;166;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
49;309;2;999;1.4;93.444;-36.1;4.963;5228.1;services;married;basic.4y;unknown;no;no;cellular;aug;mon;0;nonexistent;2
50;113;2;999;1.4;93.444;-36.1;4.963;5228.1;services;married;basic.9y;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
37;124;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
35;207;3;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
35;90;3;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
40;100;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
38;219;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
33;129;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;high.school;no;no;no;cellular;aug;mon;0;nonexistent;1
29;128;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;high.school;no;no;no;cellular;aug;mon;0;nonexistent;1
30;75;4;999;1.4;93.444;-36.1;4.963;5228.1;self-employed;single;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
38;67;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;divorced;university.degree;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
46;111;2;999;1.4;93.444;-36.1;4.963;5228.1;services;married;unknown;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
52;498;2;999;1.4;93.444;-36.1;4.963;5228.1;housemaid;married;basic.4y;unknown;no;no;cellular;aug;mon;0;nonexistent;1
31;203;2;999;1.4;93.444;-36.1;4.963;5228.1;management;married;university.degree;no;yes;yes;cellular;aug;mon;0;nonexistent;1
31;96;7;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
34;111;4;999;1.4;93.444;-36.1;4.963;5228.1;admin.;divorced;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
42;245;7;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;yes;cellular;aug;mon;0;nonexistent;1
52;585;2;999;1.4;93.444;-36.1;4.963;5228.1;housemaid;married;basic.4y;unknown;no;no;cellular;aug;mon;0;nonexistent;1
33;140;7;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
44;240;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;divorced;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
41;235;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
34;98;4;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
39;129;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;professional.course;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
33;315;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
36;147;5;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
43;134;4;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
45;95;4;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;mon;0;nonexistent;1
48;63;1;999;1.4;93.444;-36.1;4.963;5228.1;blue-collar;married;unknown;no;no;no;telephone;aug;mon;0;nonexistent;1
38;431;4;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
29;29;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;high.school;no;yes;no;cellular;aug;mon;0;nonexistent;1
52;197;2;999;1.4;93.444;-36.1;4.963;5228.1;housemaid;married;basic.4y;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
41;93;1;999;1.4;93.444;-36.1;4.963;5228.1;self-employed;married;university.degree;no;yes;yes;cellular;aug;mon;0;nonexistent;1
41;697;2;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;high.school;no;no;no;cellular;aug;mon;0;nonexistent;2
36;168;1;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
36;280;1;999;1.4;93.444;-36.1;4.963;5228.1;admin.;divorced;university.degree;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
35;80;1;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
35;209;1;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;yes;no;telephone;aug;mon;0;nonexistent;1
35;201;1;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;yes;yes;cellular;aug;mon;0;nonexistent;1
32;119;4;999;1.4;93.444;-36.1;4.963;5228.1;management;married;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
35;306;1;999;1.4;93.444;-36.1;4.963;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;mon;0;nonexistent;1
50;161;1;999;1.4;93.444;-36.1;4.963;5228.1;services;married;basic.6y;unknown;no;no;telephone;aug;mon;0;nonexistent;1
29;36;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;high.school;no;yes;yes;cellular;aug;mon;0;nonexistent;1
35;29;1;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;unknown;no;no;telephone;aug;mon;0;nonexistent;1
42;79;1;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;no;no;telephone;aug;mon;0;nonexistent;1
35;192;1;999;1.4;93.444;-36.1;4.963;5228.1;technician;married;professional.course;no;no;no;cellular;aug;mon;0;nonexistent;1
34;199;1;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;no;no;telephone;aug;mon;0;nonexistent;1
31;144;1;999;1.4;93.444;-36.1;4.963;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
33;702;1;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;mon;0;nonexistent;1
33;331;1;999;1.4;93.444;-36.1;4.963;5228.1;unemployed;divorced;professional.course;no;yes;no;telephone;aug;mon;0;nonexistent;1
35;111;1;999;1.4;93.444;-36.1;4.963;5228.1;housemaid;single;professional.course;no;yes;yes;cellular;aug;mon;0;nonexistent;1
47;471;1;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;no;yes;cellular;aug;mon;0;nonexistent;1
30;142;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
36;58;2;999;1.4;93.444;-36.1;4.963;5228.1;admin.;divorced;university.degree;unknown;yes;no;cellular;aug;mon;0;nonexistent;1
50;68;3;999;1.4;93.444;-36.1;4.963;5228.1;blue-collar;married;basic.9y;no;yes;yes;cellular;aug;mon;0;nonexistent;1
44;79;1;999;1.4;93.444;-36.1;4.963;5228.1;blue-collar;married;basic.4y;no;yes;no;cellular;aug;mon;0;nonexistent;1
38;102;5;999;1.4;93.444;-36.1;4.963;5228.1;technician;divorced;university.degree;unknown;no;no;cellular;aug;mon;0;nonexistent;1
34;87;3;999;1.4;93.444;-36.1;4.963;5228.1;admin.;married;university.degree;no;yes;yes;cellular;aug;mon;0;nonexistent;1
